voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm
57,482.90534928366196,1.8131307430323618,4.174963270415804,0.04359090899788119,9.658106985673239,-0.23996948382839464,9.375901270247487,-2.3176509481114196
58,830.9242428279742,0.9570151645659691,1.806890269755561,0.012311332168603582,16.618484856559483,0.5759625796496003,13.585213505111447,9.571625407851819
59,99.76822859975431,2.2293605130255054,81.49989811801824,3.2389939826236365,1.995364571995086,-0.6119819386506277,1.5780774480044062,-1.2211270790843327
61,1359.7164125591482,2.0304623079025297,0.4574088647060812,0.002868884669512159,27.194328251182966,-0.44364878374302036,24.371576955447644,-12.06473065334578
63,816.6558157993593,1.7093691975608964,1.4484877743976705,0.03553377683276275,16.333116315987187,-0.13812980682420883,16.17654924864913,-2.2560902015646436
64,2191.570770428084,2.37484743566821,0.15247967486052166,0.0032675685160789116,43.83141540856168,-0.7201726314811736,30.410013026176514,-31.566185776328325
67,792.684141522503,0.40054392433461633,1.9912163354301908,0.09344010477004691,15.85368283045006,0.920849043650962,6.181656470412819,14.598848672765614
68,224.53592224242544,1.297300360927132,22.81084838925919,0.46007559672342013,4.4907184448485085,0.2700991100192601,4.323809778312288,1.212939055300658
69,58.22493643764364,0.3946191271925608,365.8411009556767,2.0022888066462703,1.1644987287528727,0.9231430603879407,0.44769924130657757,1.0749989202787935
71,144.37639273442088,1.3329914831409533,47.881749896936974,2.392703093615388,2.8875278546884173,0.23556981670996646,2.8062653957647097,0.6802144074738732
72,376.46515084107494,1.6763868865819662,6.713848473326148,0.24633759653983303,7.5293030168214985,-0.1053944578345245,7.487368521751811,-0.7935468093297515
73,3392.206372041781,0.713417305429376,0.1090999433797117,0.0022931331304646215,67.84412744083562,0.7561299371794861,44.398656601796155,51.29897581983609
75,66.6952880910259,3.0935072317944345,146.86239328952004,1.5152006401158775,1.3339057618205181,-0.9988441188509153,0.06411670600095586,-1.3323639252957742
78,1316.8235773905865,0.7619227073286573,0.7051191550318701,0.01533232014485097,26.33647154781173,0.7235100774579215,18.18043023626258,19.05470256952561
79,784.2099047727819,3.073906507300715,0.9906831610346039,0.04086505477140354,15.684198095455638,-0.9977101672233,1.0607925052261782,-15.648283904580408
80,2406.1124928048134,3.1072472340354813,0.10445419749218762,0.004597546562453485,48.12224985609627,-0.9994102540536506,1.6524539418845685,-48.09386995431442
81,1332.514420637866,0.6612835444582074,0.685173620650816,0.033810676334149324,26.65028841275732,0.7892046182252361,16.366750598610952,21.032530692382576
83,2792.2993387719675,0.24161464611566583,0.17722774646162484,0.008149132492865,55.84598677543935,0.970952903217716,13.362307397378256,54.22382299267101
